cat,val1
16.10.2022+00:0010:00,0.00
16.10.2022+00:0011:00,0.00
16.10.2022+00:0012:00,0.00
16.10.2022+00:0013:00,0.00
16.10.2022+00:0014:00,0.00
16.10.2022+00:0015:00,0.00
16.10.2022+00:0016:00,0.00
16.10.2022+00:0017:00,0.00
16.10.2022+00:0018:00,0.00
16.10.2022+00:0019:00,0.00
16.10.2022+00:0020:00,0.00
16.10.2022+00:0021:00,0.00
16.10.2022+00:0022:00,0.00
16.10.2022+00:0023:00,0.00
17.10.2022+00:0000:00,0.00
17.10.2022+00:0001:00,24036.00
17.10.2022+00:0002:00,24504.00
17.10.2022+00:0003:00,51096.00
17.10.2022+00:0004:00,91176.00
17.10.2022+00:0005:00,134184.00
17.10.2022+00:0006:00,143484.00
17.10.2022+00:0007:00,96984.00
17.10.2022+00:0008:00,0.00
17.10.2022+00:0009:00,0.00
17.10.2022+00:0010:00,0.00
17.10.2022+00:0011:00,0.00
17.10.2022+00:0012:00,0.00
17.10.2022+00:0013:00,0.00
17.10.2022+00:0014:00,0.00
17.10.2022+00:0015:00,0.00
17.10.2022+00:0016:00,0.00
17.10.2022+00:0017:00,0.00
17.10.2022+00:0018:00,0.00
17.10.2022+00:0019:00,0.00
17.10.2022+00:0020:00,14016.00
17.10.2022+00:0021:00,40488.00
17.10.2022+00:0022:00,76812.00
17.10.2022+00:0023:00,35580.00
18.10.2022+00:0000:00,0.00
18.10.2022+00:0001:00,46572.00
18.10.2022+00:0002:00,86172.00
18.10.2022+00:0003:00,88740.00
18.10.2022+00:0004:00,110196.00
18.10.2022+00:0005:00,164688.00
18.10.2022+00:0006:00,183888.00
18.10.2022+00:0007:00,39120.00
18.10.2022+00:0008:00,11532.00
18.10.2022+00:0009:00,9828.00
18.10.2022+00:0010:00,18264.00
18.10.2022+00:0011:00,122472.00
18.10.2022+00:0012:00,129456.00
18.10.2022+00:0013:00,151644.00
18.10.2022+00:0014:00,151956.00
18.10.2022+00:0015:00,181728.00
18.10.2022+00:0016:00,124632.00
18.10.2022+00:0017:00,0.00
18.10.2022+00:0018:00,0.00
18.10.2022+00:0019:00,33276.00
18.10.2022+00:0020:00,58224.00
18.10.2022+00:0021:00,73380.00
18.10.2022+00:0022:00,52080.00
18.10.2022+00:0023:00,0.00
19.10.2022+00:0000:00,0.00
19.10.2022+00:0001:00,0.00
19.10.2022+00:0002:00,0.00
19.10.2022+00:0003:00,0.00
19.10.2022+00:0004:00,53928.00
19.10.2022+00:0005:00,100212.00
19.10.2022+00:0006:00,0.00
19.10.2022+00:0007:00,0.00
19.10.2022+00:0008:00,0.00
19.10.2022+00:0009:00,0.00
19.10.2022+00:0010:00,1548.00
19.10.2022+00:0011:00,6396.00
19.10.2022+00:0012:00,11616.00
19.10.2022+00:0013:00,4704.00
19.10.2022+00:0014:00,5244.00
19.10.2022+00:0015:00,0.00
19.10.2022+00:0016:00,0.00
19.10.2022+00:0017:00,0.00
19.10.2022+00:0018:00,0.00
19.10.2022+00:0019:00,0.00
19.10.2022+00:0020:00,0.00
19.10.2022+00:0021:00,0.00
19.10.2022+00:0022:00,0.00
19.10.2022+00:0023:00,0.00
20.10.2022+00:0000:00,0.00
20.10.2022+00:0001:00,0.00
20.10.2022+00:0002:00,0.00
20.10.2022+00:0003:00,0.00
20.10.2022+00:0004:00,64092.00
20.10.2022+00:0005:00,48984.00
20.10.2022+00:0006:00,54540.00
20.10.2022+00:0007:00,147312.00
20.10.2022+00:0008:00,140448.00
20.10.2022+00:0009:00,194772.00
20.10.2022+00:0010:00,135192.00
20.10.2022+00:0011:00,111024.00
20.10.2022+00:0012:00,139800.00
20.10.2022+00:0013:00,121932.00
20.10.2022+00:0014:00,109140.00
20.10.2022+00:0015:00,96576.00
20.10.2022+00:0016:00,64512.00
20.10.2022+00:0017:00,126036.00
20.10.2022+00:0018:00,151884.00
20.10.2022+00:0019:00,38424.00
20.10.2022+00:0020:00,29976.00
20.10.2022+00:0021:00,69504.00
20.10.2022+00:0022:00,161292.00
20.10.2022+00:0023:00,141696.00
21.10.2022+00:0000:00,128964.00
21.10.2022+00:0001:00,111060.00
21.10.2022+00:0002:00,98100.00
21.10.2022+00:0003:00,93924.00
21.10.2022+00:0004:00,95244.00
21.10.2022+00:0005:00,158820.00
21.10.2022+00:0006:00,143736.00
21.10.2022+00:0007:00,190764.00
21.10.2022+00:0008:00,173304.00
21.10.2022+00:0009:00,101268.00
21.10.2022+00:0010:00,187152.00
21.10.2022+00:0011:00,196908.00
21.10.2022+00:0012:00,208860.00
21.10.2022+00:0013:00,206880.00
21.10.2022+00:0014:00,215628.00
21.10.2022+00:0015:00,213912.00
21.10.2022+00:0016:00,206040.00
21.10.2022+00:0017:00,123060.00
21.10.2022+00:0018:00,144660.00
21.10.2022+00:0019:00,144420.00
21.10.2022+00:0020:00,110352.00
21.10.2022+00:0021:00,167820.00
21.10.2022+00:0022:00,143940.00
21.10.2022+00:0023:00,94416.00
22.10.2022+00:0000:00,53376.00
22.10.2022+00:0001:00,43188.00
22.10.2022+00:0002:00,51156.00
22.10.2022+00:0003:00,45420.00
22.10.2022+00:0004:00,37620.00
22.10.2022+00:0005:00,26880.00
22.10.2022+00:0006:00,0.00
22.10.2022+00:0007:00,0.00
22.10.2022+00:0008:00,0.00
22.10.2022+00:0009:00,0.00
22.10.2022+00:0010:00,0.00
22.10.2022+00:0011:00,0.00
22.10.2022+00:0012:00,0.00
22.10.2022+00:0013:00,0.00
22.10.2022+00:0014:00,0.00
22.10.2022+00:0015:00,0.00
22.10.2022+00:0016:00,0.00
22.10.2022+00:0017:00,0.00
22.10.2022+00:0018:00,0.00
22.10.2022+00:0019:00,0.00
22.10.2022+00:0020:00,0.00
22.10.2022+00:0021:00,0.00
22.10.2022+00:0022:00,0.00
22.10.2022+00:0023:00,0.00
23.10.2022+00:0000:00,0.00
23.10.2022+00:0001:00,0.00
23.10.2022+00:0002:00,0.00
23.10.2022+00:0003:00,0.00
23.10.2022+00:0004:00,0.00
23.10.2022+00:0005:00,0.00
23.10.2022+00:0006:00,0.00
23.10.2022+00:0007:00,0.00
23.10.2022+00:0008:00,0.00
23.10.2022+00:0009:00,0.00
23.10.2022+00:0010:00,0.00
23.10.2022+00:0011:00,0.00
23.10.2022+00:0012:00,0.00
23.10.2022+00:0013:00,0.00
23.10.2022+00:0014:00,0.00
23.10.2022+00:0015:00,0.00
23.10.2022+00:0016:00,0.00
23.10.2022+00:0017:00,0.00
23.10.2022+00:0018:00,0.00
23.10.2022+00:0019:00,0.00
23.10.2022+00:0020:00,0.00
23.10.2022+00:0021:00,0.00
23.10.2022+00:0022:00,0.00
23.10.2022+00:0023:00,0.00
24.10.2022+00:0000:00,0.00
24.10.2022+00:0001:00,0.00
24.10.2022+00:0002:00,0.00
24.10.2022+00:0003:00,20412.00
24.10.2022+00:0004:00,60528.00
24.10.2022+00:0005:00,148152.00
24.10.2022+00:0006:00,269928.00
24.10.2022+00:0007:00,234396.00
24.10.2022+00:0008:00,213540.00
24.10.2022+00:0009:00,204408.00
24.10.2022+00:0010:00,169620.00
24.10.2022+00:0011:00,196284.00
24.10.2022+00:0012:00,245532.00
24.10.2022+00:0013:00,207060.00
24.10.2022+00:0014:00,174204.00
24.10.2022+00:0015:00,202656.00
24.10.2022+00:0016:00,171048.00
24.10.2022+00:0017:00,228024.00
24.10.2022+00:0018:00,249288.00
24.10.2022+00:0019:00,207660.00
24.10.2022+00:0020:00,191220.00
24.10.2022+00:0021:00,170964.00
24.10.2022+00:0022:00,137976.00
24.10.2022+00:0023:00,97488.00
25.10.2022+00:0000:00,172044.00
25.10.2022+00:0001:00,101376.00
25.10.2022+00:0002:00,87408.00
25.10.2022+00:0003:00,84108.00
25.10.2022+00:0004:00,127128.00
25.10.2022+00:0005:00,128772.00
25.10.2022+00:0006:00,177000.00
25.10.2022+00:0007:00,77676.00
25.10.2022+00:0008:00,72168.00
25.10.2022+00:0009:00,94596.00
25.10.2022+00:0010:00,153228.00
25.10.2022+00:0011:00,157392.00
25.10.2022+00:0012:00,154944.00
25.10.2022+00:0013:00,137616.00
25.10.2022+00:0014:00,99372.00
25.10.2022+00:0015:00,81120.00
25.10.2022+00:0016:00,67392.00
25.10.2022+00:0017:00,0.00
25.10.2022+00:0018:00,0.00
25.10.2022+00:0019:00,0.00
25.10.2022+00:0020:00,0.00
25.10.2022+00:0021:00,27132.00
25.10.2022+00:0022:00,30912.00
25.10.2022+00:0023:00,0.00
26.10.2022+00:0000:00,0.00
26.10.2022+00:0001:00,0.00
26.10.2022+00:0002:00,0.00
26.10.2022+00:0003:00,0.00
26.10.2022+00:0004:00,45108.00
26.10.2022+00:0005:00,71568.00
26.10.2022+00:0006:00,67692.00
26.10.2022+00:0007:00,33204.00
26.10.2022+00:0008:00,25944.00
26.10.2022+00:0009:00,39096.00
26.10.2022+00:0010:00,56016.00
26.10.2022+00:0011:00,73704.00
26.10.2022+00:0012:00,74424.00
26.10.2022+00:0013:00,57684.00
26.10.2022+00:0014:00,71304.00
26.10.2022+00:0015:00,65256.00
26.10.2022+00:0016:00,42036.00
26.10.2022+00:0017:00,43632.00
26.10.2022+00:0018:00,37068.00
26.10.2022+00:0019:00,38904.00
26.10.2022+00:0020:00,54492.00
26.10.2022+00:0021:00,65568.00
26.10.2022+00:0022:00,90600.00
26.10.2022+00:0023:00,89772.00
27.10.2022+00:0000:00,79692.00
27.10.2022+00:0001:00,70956.00
27.10.2022+00:0002:00,74316.00
27.10.2022+00:0003:00,92184.00
27.10.2022+00:0004:00,106944.00
27.10.2022+00:0005:00,168720.00
27.10.2022+00:0006:00,172152.00
27.10.2022+00:0007:00,133836.00
27.10.2022+00:0008:00,137616.00
27.10.2022+00:0009:00,128856.00
27.10.2022+00:0010:00,172848.00
27.10.2022+00:0011:00,140292.00
27.10.2022+00:0012:00,173340.00
27.10.2022+00:0013:00,166632.00
27.10.2022+00:0014:00,145272.00
27.10.2022+00:0015:00,123852.00
27.10.2022+00:0016:00,118764.00
27.10.2022+00:0017:00,52812.00
27.10.2022+00:0018:00,53532.00
27.10.2022+00:0019:00,98460.00
27.10.2022+00:0020:00,93276.00
27.10.2022+00:0021:00,106884.00
27.10.2022+00:0022:00,121152.00
27.10.2022+00:0023:00,111348.00
28.10.2022+00:0000:00,75360.00
28.10.2022+00:0001:00,90780.00
28.10.2022+00:0002:00,81360.00
28.10.2022+00:0003:00,74088.00
28.10.2022+00:0004:00,99204.00
28.10.2022+00:0005:00,116508.00
28.10.2022+00:0006:00,111720.00
28.10.2022+00:0007:00,0.00
28.10.2022+00:0008:00,0.00
28.10.2022+00:0009:00,0.00
28.10.2022+00:0010:00,0.00
28.10.2022+00:0011:00,5424.00
28.10.2022+00:0012:00,3972.00
28.10.2022+00:0013:00,15180.00
28.10.2022+00:0014:00,0.00
28.10.2022+00:0015:00,0.00
28.10.2022+00:0016:00,57144.00
28.10.2022+00:0017:00,29772.00
28.10.2022+00:0018:00,45384.00
28.10.2022+00:0019:00,19548.00
28.10.2022+00:0020:00,0.00
28.10.2022+00:0021:00,62148.00
28.10.2022+00:0022:00,23352.00
28.10.2022+00:0023:00,0.00
29.10.2022+00:0000:00,0.00
29.10.2022+00:0001:00,0.00
29.10.2022+00:0002:00,0.00
29.10.2022+00:0003:00,0.00
29.10.2022+00:0004:00,0.00
29.10.2022+00:0005:00,0.00
29.10.2022+00:0006:00,0.00
29.10.2022+00:0007:00,0.00
29.10.2022+00:0008:00,0.00
29.10.2022+00:0009:00,0.00
29.10.2022+00:0010:00,0.00
29.10.2022+00:0011:00,0.00
29.10.2022+00:0012:00,0.00
29.10.2022+00:0013:00,0.00
29.10.2022+00:0014:00,0.00
29.10.2022+00:0015:00,0.00
29.10.2022+00:0016:00,0.00
29.10.2022+00:0017:00,0.00
29.10.2022+00:0018:00,0.00
29.10.2022+00:0019:00,0.00
29.10.2022+00:0020:00,0.00
29.10.2022+00:0021:00,0.00
29.10.2022+00:0022:00,0.00
29.10.2022+00:0023:00,0.00
30.10.2022+00:0000:00,0.00
30.10.2022+00:0001:00,0.00
30.10.2022+00:0002:00,0.00
30.10.2022+00:0002:00 ,0.00
30.10.2022+00:0003:00,0.00
30.10.2022+00:0004:00,0.00
30.10.2022+00:0005:00,0.00
30.10.2022+00:0006:00,0.00
30.10.2022+00:0007:00,0.00
30.10.2022+00:0008:00,0.00
30.10.2022+00:0009:00,0.00
30.10.2022+00:0010:00,0.00
30.10.2022+00:0011:00,0.00
30.10.2022+00:0012:00,0.00
30.10.2022+00:0013:00,0.00
30.10.2022+00:0014:00,0.00
30.10.2022+00:0015:00,0.00
30.10.2022+00:0016:00,0.00
30.10.2022+00:0017:00,0.00
30.10.2022+00:0018:00,0.00
30.10.2022+00:0019:00,0.00
30.10.2022+00:0020:00,0.00
30.10.2022+00:0021:00,9120.00
30.10.2022+00:0022:00,4728.00
30.10.2022+00:0023:00,4068.00
31.10.2022+00:0000:00,89076.00
31.10.2022+00:0001:00,80220.00
31.10.2022+00:0002:00,86316.00
31.10.2022+00:0003:00,89100.00
31.10.2022+00:0004:00,96024.00
31.10.2022+00:0005:00,99924.00
31.10.2022+00:0006:00,9420.00
31.10.2022+00:0007:00,3144.00
31.10.2022+00:0008:00,0.00
31.10.2022+00:0009:00,0.00
31.10.2022+00:0010:00,0.00
31.10.2022+00:0011:00,0.00
31.10.2022+00:0012:00,0.00
31.10.2022+00:0013:00,0.00
31.10.2022+00:0014:00,0.00
31.10.2022+00:0015:00,0.00
31.10.2022+00:0016:00,0.00
31.10.2022+00:0017:00,0.00
31.10.2022+00:0018:00,0.00
31.10.2022+00:0019:00,0.00
31.10.2022+00:0020:00,0.00
31.10.2022+00:0021:00,0.00
31.10.2022+00:0022:00,39876.00
31.10.2022+00:0023:00,84600.00
01.11.2022+00:0000:00,62148.00
01.11.2022+00:0001:00,66120.00
01.11.2022+00:0002:00,65628.00
01.11.2022+00:0003:00,64668.00
01.11.2022+00:0004:00,72204.00
01.11.2022+00:0005:00,85368.00
01.11.2022+00:0006:00,200912.00
01.11.2022+00:0007:00,186480.00
01.11.2022+00:0008:00,182904.00
01.11.2022+00:0009:00,197224.00
01.11.2022+00:0010:00,230144.00
01.11.2022+00:0011:00,237320.00
01.11.2022+00:0012:00,217768.00
01.11.2022+00:0013:00,210120.00
01.11.2022+00:0014:00,160160.00
01.11.2022+00:0015:00,199992.00
01.11.2022+00:0016:00,206632.00
01.11.2022+00:0017:00,225948.00
01.11.2022+00:0018:00,221220.00
01.11.2022+00:0019:00,282984.00
01.11.2022+00:0020:00,164220.00
01.11.2022+00:0021:00,180636.00
01.11.2022+00:0022:00,131856.00
01.11.2022+00:0023:00,89832.00
02.11.2022+00:0000:00,96228.00
02.11.2022+00:0001:00,92628.00
02.11.2022+00:0002:00,100224.00
02.11.2022+00:0003:00,102384.00
02.11.2022+00:0004:00,104424.00
02.11.2022+00:0005:00,180852.00
02.11.2022+00:0006:00,165108.00
02.11.2022+00:0007:00,168420.00
02.11.2022+00:0008:00,133464.00
02.11.2022+00:0009:00,132108.00
02.11.2022+00:0010:00,149256.00
02.11.2022+00:0011:00,164880.00
02.11.2022+00:0012:00,131976.00
02.11.2022+00:0013:00,111480.00
02.11.2022+00:0014:00,72072.00
02.11.2022+00:0015:00,82392.00
02.11.2022+00:0016:00,90048.00
02.11.2022+00:0017:00,24576.00
02.11.2022+00:0018:00,25872.00
02.11.2022+00:0019:00,54240.00
02.11.2022+00:0020:00,55296.00
02.11.2022+00:0021:00,89748.00
02.11.2022+00:0022:00,81480.00
02.11.2022+00:0023:00,12156.00
03.11.2022+00:0000:00,0.00
03.11.2022+00:0001:00,0.00
03.11.2022+00:0002:00,0.00
03.11.2022+00:0003:00,0.00
03.11.2022+00:0004:00,0.00
03.11.2022+00:0005:00,66996.00
03.11.2022+00:0006:00,112080.00
03.11.2022+00:0007:00,53616.00
03.11.2022+00:0008:00,58632.00
03.11.2022+00:0009:00,58536.00
03.11.2022+00:0010:00,92376.00
03.11.2022+00:0011:00,113412.00
03.11.2022+00:0012:00,125556.00
03.11.2022+00:0013:00,102240.00
03.11.2022+00:0014:00,32172.00
03.11.2022+00:0015:00,32208.00
03.11.2022+00:0016:00,48048.00
03.11.2022+00:0017:00,7668.00
03.11.2022+00:0018:00,36060.00
03.11.2022+00:0019:00,97476.00
03.11.2022+00:0020:00,44016.00
03.11.2022+00:0021:00,61632.00
03.11.2022+00:0022:00,42240.00
03.11.2022+00:0023:00,0.00
04.11.2022+00:0000:00,0.00
04.11.2022+00:0001:00,0.00
04.11.2022+00:0002:00,0.00
04.11.2022+00:0003:00,0.00
04.11.2022+00:0004:00,0.00
04.11.2022+00:0005:00,0.00
04.11.2022+00:0006:00,56604.00
04.11.2022+00:0007:00,23520.00
04.11.2022+00:0008:00,0.00
04.11.2022+00:0009:00,32640.00
04.11.2022+00:0010:00,70488.00
04.11.2022+00:0011:00,58164.00
04.11.2022+00:0012:00,58380.00
04.11.2022+00:0013:00,53604.00
04.11.2022+00:0014:00,59100.00
04.11.2022+00:0015:00,58644.00
04.11.2022+00:0016:00,85908.00
04.11.2022+00:0017:00,99732.00
04.11.2022+00:0018:00,97644.00
04.11.2022+00:0019:00,67788.00
04.11.2022+00:0020:00,41400.00
04.11.2022+00:0021:00,50268.00
04.11.2022+00:0022:00,7344.00
04.11.2022+00:0023:00,0.00
05.11.2022+00:0000:00,0.00
05.11.2022+00:0001:00,0.00
05.11.2022+00:0002:00,0.00
05.11.2022+00:0003:00,0.00
05.11.2022+00:0004:00,0.00
05.11.2022+00:0005:00,46356.00
05.11.2022+00:0006:00,49188.00
05.11.2022+00:0007:00,43872.00
05.11.2022+00:0008:00,59568.00
05.11.2022+00:0009:00,50736.00
05.11.2022+00:0010:00,66684.00
05.11.2022+00:0011:00,46080.00
05.11.2022+00:0012:00,33984.00
05.11.2022+00:0013:00,27876.00
05.11.2022+00:0014:00,51444.00
05.11.2022+00:0015:00,77784.00
05.11.2022+00:0016:00,76812.00
05.11.2022+00:0017:00,85536.00
05.11.2022+00:0018:00,75744.00
05.11.2022+00:0019:00,56748.00
05.11.2022+00:0020:00,22428.00
05.11.2022+00:0021:00,32784.00
05.11.2022+00:0022:00,16404.00
05.11.2022+00:0023:00,0.00
06.11.2022+00:0000:00,0.00
06.11.2022+00:0001:00,0.00
06.11.2022+00:0002:00,0.00
06.11.2022+00:0003:00,0.00
06.11.2022+00:0004:00,0.00
06.11.2022+00:0005:00,0.00
06.11.2022+00:0006:00,0.00
06.11.2022+00:0007:00,0.00
06.11.2022+00:0008:00,0.00
06.11.2022+00:0009:00,0.00
06.11.2022+00:0010:00,0.00
06.11.2022+00:0011:00,0.00
06.11.2022+00:0012:00,0.00
06.11.2022+00:0013:00,0.00
06.11.2022+00:0014:00,0.00
06.11.2022+00:0015:00,0.00
06.11.2022+00:0016:00,0.00
06.11.2022+00:0017:00,0.00
06.11.2022+00:0018:00,0.00
06.11.2022+00:0019:00,0.00
06.11.2022+00:0020:00,6828.00
06.11.2022+00:0021:00,53352.00
06.11.2022+00:0022:00,46440.00
06.11.2022+00:0023:00,0.00
07.11.2022+00:0000:00,0.00
07.11.2022+00:0001:00,0.00
07.11.2022+00:0002:00,0.00
07.11.2022+00:0003:00,0.00
07.11.2022+00:0004:00,0.00
07.11.2022+00:0005:00,119376.00
07.11.2022+00:0006:00,181020.00
07.11.2022+00:0007:00,200616.00
07.11.2022+00:0008:00,180108.00
07.11.2022+00:0009:00,175176.00
07.11.2022+00:0010:00,186756.00
07.11.2022+00:0011:00,186252.00
07.11.2022+00:0012:00,193332.00
07.11.2022+00:0013:00,194064.00
07.11.2022+00:0014:00,190920.00
07.11.2022+00:0015:00,197376.00
07.11.2022+00:0016:00,181272.00
07.11.2022+00:0017:00,179268.00
07.11.2022+00:0018:00,203952.00
07.11.2022+00:0019:00,187764.00
07.11.2022+00:0020:00,129972.00
07.11.2022+00:0021:00,136536.00
07.11.2022+00:0022:00,117516.00
07.11.2022+00:0023:00,82116.00
08.11.2022+00:0000:00,82872.00
08.11.2022+00:0001:00,79668.00
08.11.2022+00:0002:00,69564.00
08.11.2022+00:0003:00,72300.00
08.11.2022+00:0004:00,73524.00
08.11.2022+00:0005:00,120708.00
08.11.2022+00:0006:00,159084.00
08.11.2022+00:0007:00,153852.00
08.11.2022+00:0008:00,80532.00
08.11.2022+00:0009:00,94284.00
08.11.2022+00:0010:00,126492.00
08.11.2022+00:0011:00,108048.00
08.11.2022+00:0012:00,118380.00
08.11.2022+00:0013:00,128004.00
08.11.2022+00:0014:00,143748.00
08.11.2022+00:0015:00,177744.00
08.11.2022+00:0016:00,193764.00
08.11.2022+00:0017:00,214584.00
08.11.2022+00:0018:00,200820.00
08.11.2022+00:0019:00,206748.00
08.11.2022+00:0020:00,205032.00
08.11.2022+00:0021:00,188628.00
08.11.2022+00:0022:00,137760.00
08.11.2022+00:0023:00,95652.00
09.11.2022+00:0000:00,136428.00
09.11.2022+00:0001:00,137352.00
09.11.2022+00:0002:00,137988.00
09.11.2022+00:0003:00,138972.00
09.11.2022+00:0004:00,137796.00
09.11.2022+00:0005:00,149268.00
09.11.2022+00:0006:00,193356.00
09.11.2022+00:0007:00,165180.00
09.11.2022+00:0008:00,158808.00
09.11.2022+00:0009:00,184056.00
09.11.2022+00:0010:00,178356.00
09.11.2022+00:0011:00,194040.00
09.11.2022+00:0012:00,200316.00
09.11.2022+00:0013:00,200256.00
09.11.2022+00:0014:00,200268.00
09.11.2022+00:0015:00,182172.00
09.11.2022+00:0016:00,167784.00
09.11.2022+00:0017:00,165684.00
09.11.2022+00:0018:00,167484.00
09.11.2022+00:0019:00,151440.00
09.11.2022+00:0020:00,169560.00
09.11.2022+00:0021:00,161772.00
09.11.2022+00:0022:00,131124.00
09.11.2022+00:0023:00,88380.00
10.11.2022+00:0000:00,0.00
10.11.2022+00:0001:00,0.00
10.11.2022+00:0002:00,15132.00
10.11.2022+00:0003:00,48864.00
10.11.2022+00:0004:00,98124.00
10.11.2022+00:0005:00,131352.00
10.11.2022+00:0006:00,132900.00
10.11.2022+00:0007:00,100104.00
10.11.2022+00:0008:00,57672.00
10.11.2022+00:0009:00,60876.00
10.11.2022+00:0010:00,85836.00
10.11.2022+00:0011:00,118812.00
10.11.2022+00:0012:00,157776.00
10.11.2022+00:0013:00,161844.00
10.11.2022+00:0014:00,173316.00
10.11.2022+00:0015:00,256236.00
10.11.2022+00:0016:00,270300.00
10.11.2022+00:0017:00,271716.00
10.11.2022+00:0018:00,238248.00
10.11.2022+00:0019:00,214668.00
10.11.2022+00:0020:00,197628.00
10.11.2022+00:0021:00,204924.00
10.11.2022+00:0022:00,158472.00
10.11.2022+00:0023:00,114816.00
11.11.2022+00:0000:00,0.00
11.11.2022+00:0001:00,0.00
11.11.2022+00:0002:00,0.00
11.11.2022+00:0003:00,0.00
11.11.2022+00:0004:00,0.00
11.11.2022+00:0005:00,0.00
11.11.2022+00:0006:00,0.00
11.11.2022+00:0007:00,0.00
11.11.2022+00:0008:00,0.00
11.11.2022+00:0009:00,0.00
11.11.2022+00:0010:00,0.00
11.11.2022+00:0011:00,0.00
11.11.2022+00:0012:00,0.00
11.11.2022+00:0013:00,0.00
11.11.2022+00:0014:00,108.00
11.11.2022+00:0015:00,8844.00
11.11.2022+00:0016:00,6336.00
11.11.2022+00:0017:00,0.00
11.11.2022+00:0018:00,0.00
11.11.2022+00:0019:00,0.00
11.11.2022+00:0020:00,0.00
11.11.2022+00:0021:00,0.00
11.11.2022+00:0022:00,0.00
11.11.2022+00:0023:00,0.00
12.11.2022+00:0000:00,0.00
12.11.2022+00:0001:00,0.00
12.11.2022+00:0002:00,0.00
12.11.2022+00:0003:00,0.00
12.11.2022+00:0004:00,0.00
12.11.2022+00:0005:00,0.00
12.11.2022+00:0006:00,0.00
12.11.2022+00:0007:00,0.00
12.11.2022+00:0008:00,0.00
12.11.2022+00:0009:00,0.00
12.11.2022+00:0010:00,0.00
12.11.2022+00:0011:00,0.00
12.11.2022+00:0012:00,0.00
12.11.2022+00:0013:00,0.00
12.11.2022+00:0014:00,0.00
12.11.2022+00:0015:00,0.00
12.11.2022+00:0016:00,0.00
12.11.2022+00:0017:00,0.00
12.11.2022+00:0018:00,0.00
12.11.2022+00:0019:00,0.00
12.11.2022+00:0020:00,0.00
12.11.2022+00:0021:00,0.00
12.11.2022+00:0022:00,0.00
12.11.2022+00:0023:00,0.00
13.11.2022+00:0000:00,0.00
13.11.2022+00:0001:00,0.00
13.11.2022+00:0002:00,0.00
13.11.2022+00:0003:00,0.00
13.11.2022+00:0004:00,0.00
13.11.2022+00:0005:00,0.00
13.11.2022+00:0006:00,23532.00
13.11.2022+00:0007:00,96012.00
13.11.2022+00:0008:00,102456.00
13.11.2022+00:0009:00,115956.00
13.11.2022+00:0010:00,107184.00
13.11.2022+00:0011:00,123000.00
13.11.2022+00:0012:00,119628.00
13.11.2022+00:0013:00,130308.00
13.11.2022+00:0014:00,128244.00
13.11.2022+00:0015:00,132528.00
13.11.2022+00:0016:00,28212.00
13.11.2022+00:0017:00,0.00
13.11.2022+00:0018:00,0.00
13.11.2022+00:0019:00,76212.00
13.11.2022+00:0020:00,115032.00
13.11.2022+00:0021:00,146148.00
13.11.2022+00:0022:00,131844.00
13.11.2022+00:0023:00,111396.00
14.11.2022+00:0000:00,96768.00
14.11.2022+00:0001:00,89160.00
14.11.2022+00:0002:00,75432.00
14.11.2022+00:0003:00,73440.00
14.11.2022+00:0004:00,99336.00
14.11.2022+00:0005:00,139296.00
14.11.2022+00:0006:00,121392.00
14.11.2022+00:0007:00,21816.00
14.11.2022+00:0008:00,4908.00
14.11.2022+00:0009:00,49044.00
14.11.2022+00:0010:00,40476.00
14.11.2022+00:0011:00,51624.00
14.11.2022+00:0012:00,91968.00
14.11.2022+00:0013:00,17292.00
14.11.2022+00:0014:00,0.00
14.11.2022+00:0015:00,0.00
14.11.2022+00:0016:00,0.00
14.11.2022+00:0017:00,0.00
14.11.2022+00:0018:00,0.00
14.11.2022+00:0019:00,0.00
14.11.2022+00:0020:00,0.00
14.11.2022+00:0021:00,67572.00
14.11.2022+00:0022:00,144864.00
14.11.2022+00:0023:00,109824.00
15.11.2022+00:0000:00,3816.00
15.11.2022+00:0001:00,0.00
15.11.2022+00:0002:00,0.00
15.11.2022+00:0003:00,0.00
15.11.2022+00:0004:00,0.00
15.11.2022+00:0005:00,115452.00
15.11.2022+00:0006:00,158916.00
15.11.2022+00:0007:00,97836.00
15.11.2022+00:0008:00,80724.00
15.11.2022+00:0009:00,102396.00
15.11.2022+00:0010:00,107700.00
15.11.2022+00:0011:00,100548.00
15.11.2022+00:0012:00,129264.00
15.11.2022+00:0013:00,140724.00
15.11.2022+00:0014:00,184068.00
15.11.2022+00:0015:00,166428.00
15.11.2022+00:0016:00,197664.00
15.11.2022+00:0017:00,187488.00
15.11.2022+00:0018:00,199104.00
15.11.2022+00:0019:00,220224.00
15.11.2022+00:0020:00,194340.00
15.11.2022+00:0021:00,200352.00
15.11.2022+00:0022:00,170580.00
15.11.2022+00:0023:00,153852.00
16.11.2022+00:0000:00,189000.00
16.11.2022+00:0001:00,177588.00
16.11.2022+00:0002:00,163044.00
16.11.2022+00:0003:00,160008.00
16.11.2022+00:0004:00,178080.00
16.11.2022+00:0005:00,242556.00
16.11.2022+00:0006:00,287160.00
16.11.2022+00:0007:00,311064.00
16.11.2022+00:0008:00,300720.00
16.11.2022+00:0009:00,325068.00
16.11.2022+00:0010:00,451236.00
16.11.2022+00:0011:00,430476.00
16.11.2022+00:0012:00,395496.00
16.11.2022+00:0013:00,443016.00
16.11.2022+00:0014:00,624408.00
16.11.2022+00:0015:00,374988.00
